date_reg|product_code|customer_code|sold_quantity|fiscal_year
2020-01-01|A0118150101|70009133|4|2020
2020-01-01|A0118150101|70009134|11|2020
2020-01-01|A0118150101|70010047|7|2020
2020-01-01|A0118150101|70011193|42|2020
2020-01-01|A0118150101|70011194|5|2020
2020-01-01|A0118150101|70012042|7|2020
2020-01-01|A0118150101|70012043|20|2020
2020-01-01|A0118150101|70013125|26|2020
2020-01-01|A0118150101|70013126|11|2020
2020-01-01|A0118150101|70014142|25|2020
2020-01-01|A0118150101|70014143|6|2020
2020-01-01|A0118150101|70015151|9|2020
2020-01-01|A0118150101|70016177|23|2020
2020-01-01|A0118150101|70016178|9|2020
2020-01-01|A0118150101|70018115|9|2020
2020-01-01|A0118150101|70022085|20|2020
2020-01-01|A0118150101|70023031|8|2020
2020-01-01|A0118150101|70026206|15|2020
2020-01-01|A0118150101|80001019|206|2020
2020-01-01|A0118150101|80006154|104|2020
2020-01-01|A0118150101|80006155|90|2020
2020-01-01|A0118150101|80007195|362|2020
2020-01-01|A0118150101|90001021|17|2020
2020-01-01|A0118150101|90002001|173|2020
2020-01-01|A0118150101|90002002|84|2020
2020-01-01|A0118150101|90002003|45|2020
2020-01-01|A0118150101|90002005|129|2020
2020-01-01|A0118150101|90002006|170|2020
2020-01-01|A0118150101|90002007|125|2020
2020-01-01|A0118150101|90002009|191|2020
2020-01-01|A0118150101|90002010|92|2020
2020-01-01|A0118150101|90002011|71|2020
2020-01-01|A0118150101|90002013|64|2020
2020-01-01|A0118150101|90002014|45|2020
2020-01-01|A0118150101|90002015|144|2020
2020-01-01|A0118150101|90003179|23|2020
2020-01-01|A0118150101|90004061|8|2020
2020-01-01|A0118150101|90004062|5|2020
2020-01-01|A0118150101|90004063|10|2020
2020-01-01|A0118150101|90004065|4|2020
2020-01-01|A0118150101|90004066|3|2020
2020-01-01|A0118150101|90004067|14|2020
2020-01-01|A0118150101|90005159|42|2020
2020-01-01|A0118150101|90005161|12|2020
2020-01-01|A0118150101|90005162|45|2020
2020-01-01|A0118150101|90006153|14|2020
2020-01-01|A0118150101|90007197|109|2020
2020-01-01|A0118150101|90008165|35|2020
2020-01-01|A0118150101|90008166|64|2020
2020-01-01|A0118150101|90008167|43|2020
2020-01-01|A0118150101|90009127|17|2020
2020-01-01|A0118150101|90009129|4|2020
2020-01-01|A0118150101|90009130|9|2020
2020-01-01|A0118150101|90009131|20|2020
2020-01-01|A0118150101|90010045|18|2020
2020-01-01|A0118150101|90010046|12|2020
2020-01-01|A0118150101|90011185|22|2020
2020-01-01|A0118150101|90011186|24|2020
2020-01-01|A0118150101|90011187|37|2020
2020-01-01|A0118150101|90011189|8|2020
2020-01-01|A0118150101|90011190|28|2020
2020-01-01|A0118150101|90011191|34|2020
2020-01-01|A0118150101|90012033|24|2020
2020-01-01|A0118150101|90012034|29|2020
2020-01-01|A0118150101|90012035|21|2020
2020-01-01|A0118150101|90012037|8|2020
2020-01-01|A0118150101|90012038|27|2020
2020-01-01|A0118150101|90012039|15|2020
2020-01-01|A0118150101|90012041|3|2020
2020-01-01|A0118150101|90013117|8|2020
2020-01-01|A0118150101|90013118|14|2020
2020-01-01|A0118150101|90013119|19|2020
2020-01-01|A0118150101|90013121|17|2020
2020-01-01|A0118150101|90013122|21|2020
2020-01-01|A0118150101|90013123|29|2020
2020-01-01|A0118150101|90014135|20|2020
2020-01-01|A0118150101|90014137|18|2020
2020-01-01|A0118150101|90014138|15|2020
2020-01-01|A0118150101|90014139|17|2020
2020-01-01|A0118150101|90014141|19|2020
2020-01-01|A0118150101|90015145|17|2020
2020-01-01|A0118150101|90015146|16|2020
2020-01-01|A0118150101|90015147|14|2020
2020-01-01|A0118150101|90015149|9|2020
2020-01-01|A0118150101|90015150|10|2020
2020-01-01|A0118150101|90016171|8|2020
2020-01-01|A0118150101|90016173|4|2020
2020-01-01|A0118150101|90016174|22|2020
2020-01-01|A0118150101|90016175|19|2020
2020-01-01|A0118150101|90017049|15|2020
2020-01-01|A0118150101|90017050|16|2020
2020-01-01|A0118150101|90017051|21|2020
2020-01-01|A0118150101|90017053|6|2020
2020-01-01|A0118150101|90017054|12|2020
2020-01-01|A0118150101|90017055|8|2020
2020-01-01|A0118150101|90017057|3|2020
2020-01-01|A0118150101|90017058|5|2020
2020-01-01|A0118150101|90017059|11|2020
2020-01-01|A0118150101|90018105|10|2020
2020-01-01|A0118150101|90018106|3|2020
2020-01-01|A0118150101|90018107|3|2020
2020-01-01|A0118150101|90018109|8|2020
2020-01-01|A0118150101|90018110|3|2020
2020-01-01|A0118150101|90018111|9|2020
2020-01-01|A0118150101|90018113|6|2020
2020-01-01|A0118150101|90018114|1|2020
2020-01-01|A0118150101|90019201|1|2020
2020-01-01|A0118150101|90019202|1|2020
2020-01-01|A0118150101|90019203|2|2020
2020-01-01|A0118150101|90020097|1|2020
2020-01-01|A0118150101|90020098|1|2020
2020-01-01|A0118150101|90020099|1|2020
2020-01-01|A0118150101|90021086|38|2020
2020-01-01|A0118150101|90021087|15|2020
2020-01-01|A0118150101|90021089|14|2020
2020-01-01|A0118150101|90021090|7|2020
2020-01-01|A0118150101|90021091|24|2020
2020-01-01|A0118150101|90021093|19|2020
2020-01-01|A0118150101|90021094|46|2020
2020-01-01|A0118150101|90021095|23|2020
2020-01-01|A0118150101|90022071|20|2020
2020-01-01|A0118150101|90022073|77|2020
2020-01-01|A0118150101|90022074|140|2020
2020-01-01|A0118150101|90022075|61|2020
2020-01-01|A0118150101|90022077|29|2020
2020-01-01|A0118150101|90022078|15|2020
2020-01-01|A0118150101|90022079|85|2020
2020-01-01|A0118150101|90022081|117|2020
2020-01-01|A0118150101|90022082|108|2020
2020-01-01|A0118150101|90022083|116|2020
2020-01-01|A0118150101|90023022|49|2020
2020-01-01|A0118150101|90023023|45|2020
2020-01-01|A0118150101|90023025|11|2020
2020-01-01|A0118150101|90023026|56|2020
2020-01-01|A0118150101|90023027|35|2020
2020-01-01|A0118150101|90023029|41|2020
2020-01-01|A0118150101|90023030|16|2020
2020-01-01|A0118150101|90024183|3|2020
2020-01-01|A0118150101|90025209|1|2020
2020-01-01|A0118150101|90026205|15|2020
2020-01-01|A0118150101|90027207|7|2020
2020-02-01|A0118150101|70002017|27|2020
2020-02-01|A0118150101|70002018|33|2020
2020-02-01|A0118150101|70003181|75|2020
2020-02-01|A0118150101|70003182|46|2020
2020-02-01|A0118150101|70004069|7|2020
2020-02-01|A0118150101|70004070|10|2020
2020-02-01|A0118150101|70006157|25|2020
2020-02-01|A0118150101|70006158|51|2020
2020-02-01|A0118150101|70007198|93|2020
2020-02-01|A0118150101|70008169|65|2020
2020-02-01|A0118150101|70008170|14|2020
2020-02-01|A0118150101|70009133|2|2020
2020-02-01|A0118150101|70009134|22|2020
2020-02-01|A0118150101|70010048|12|2020
2020-02-01|A0118150101|70011193|17|2020
2020-02-01|A0118150101|70011194|14|2020
2020-02-01|A0118150101|70012042|19|2020
2020-02-01|A0118150101|70013125|21|2020
2020-02-01|A0118150101|70013126|20|2020
2020-02-01|A0118150101|70014142|22|2020
2020-02-01|A0118150101|70015152|16|2020
2020-02-01|A0118150101|70016177|22|2020
2020-02-01|A0118150101|70016178|21|2020
2020-02-01|A0118150101|70017060|8|2020
2020-02-01|A0118150101|70019204|2|2020
2020-02-01|A0118150101|70020104|1|2020
2020-02-01|A0118150101|70021096|41|2020
2020-02-01|A0118150101|70022084|120|2020
2020-02-01|A0118150101|70022085|103|2020
2020-02-01|A0118150101|70023032|54|2020
2020-02-01|A0118150101|70026206|12|2020
2020-02-01|A0118150101|70027208|19|2020
2020-02-01|A0118150101|80006154|41|2020
2020-02-01|A0118150101|80007196|136|2020
2020-02-01|A0118150101|90001020|54|2020
2020-02-01|A0118150101|90001021|27|2020
2020-02-01|A0118150101|90002001|93|2020
2020-02-01|A0118150101|90002002|113|2020
2020-02-01|A0118150101|90002004|115|2020
2020-02-01|A0118150101|90002005|104|2020
2020-02-01|A0118150101|90002006|169|2020
2020-02-01|A0118150101|90002008|61|2020
2020-02-01|A0118150101|90002009|101|2020
2020-02-01|A0118150101|90002010|45|2020
2020-02-01|A0118150101|90002012|167|2020
2020-02-01|A0118150101|90002013|97|2020
2020-02-01|A0118150101|90002014|157|2020
2020-02-01|A0118150101|90002016|97|2020
2020-02-01|A0118150101|90003180|40|2020
2020-02-01|A0118150101|90004061|3|2020
2020-02-01|A0118150101|90004062|7|2020
2020-02-01|A0118150101|90004064|6|2020
2020-02-01|A0118150101|90004065|2|2020
2020-02-01|A0118150101|90004066|10|2020
2020-02-01|A0118150101|90004068|2|2020
2020-02-01|A0118150101|90005160|27|2020
2020-02-01|A0118150101|90005161|14|2020
2020-02-01|A0118150101|90005162|32|2020
2020-02-01|A0118150101|90006153|13|2020
2020-02-01|A0118150101|90006156|46|2020
2020-02-01|A0118150101|90007197|99|2020
2020-02-01|A0118150101|90008164|60|2020
2020-02-01|A0118150101|90008165|9|2020
2020-02-01|A0118150101|90008166|51|2020
2020-02-01|A0118150101|90008168|70|2020
2020-02-01|A0118150101|90009128|21|2020
2020-02-01|A0118150101|90009129|12|2020
2020-02-01|A0118150101|90009130|14|2020
2020-02-01|A0118150101|90009132|5|2020
2020-02-01|A0118150101|90010044|17|2020
2020-02-01|A0118150101|90010045|25|2020
2020-02-01|A0118150101|90010046|11|2020
2020-02-01|A0118150101|90011185|47|2020
2020-02-01|A0118150101|90011186|10|2020
2020-02-01|A0118150101|90011188|27|2020
2020-02-01|A0118150101|90011189|21|2020
2020-02-01|A0118150101|90011190|48|2020
2020-02-01|A0118150101|90011192|14|2020
2020-02-01|A0118150101|90012033|13|2020
2020-02-01|A0118150101|90012034|11|2020
2020-02-01|A0118150101|90012036|15|2020
2020-02-01|A0118150101|90012037|7|2020
2020-02-01|A0118150101|90012038|25|2020
2020-02-01|A0118150101|90012040|14|2020
2020-02-01|A0118150101|90012041|18|2020
2020-02-01|A0118150101|90013116|22|2020
2020-02-01|A0118150101|90013117|12|2020
2020-02-01|A0118150101|90013118|28|2020
2020-02-01|A0118150101|90013120|10|2020
2020-02-01|A0118150101|90013121|25|2020
2020-02-01|A0118150101|90013122|5|2020
2020-02-01|A0118150101|90013124|21|2020
2020-02-01|A0118150101|90014136|8|2020
2020-02-01|A0118150101|90014137|13|2020
2020-02-01|A0118150101|90014138|12|2020
2020-02-01|A0118150101|90014140|13|2020
2020-02-01|A0118150101|90014141|12|2020
2020-02-01|A0118150101|90015144|8|2020
2020-02-01|A0118150101|90015145|4|2020
2020-02-01|A0118150101|90015146|17|2020
2020-02-01|A0118150101|90015148|19|2020
2020-02-01|A0118150101|90015149|14|2020
2020-02-01|A0118150101|90015150|14|2020
2020-02-01|A0118150101|90016172|14|2020
2020-02-01|A0118150101|90016173|15|2020
2020-02-01|A0118150101|90016174|22|2020
2020-02-01|A0118150101|90016176|8|2020
2020-02-01|A0118150101|90017049|19|2020
2020-02-01|A0118150101|90017050|25|2020
2020-02-01|A0118150101|90017052|20|2020
2020-02-01|A0118150101|90017053|9|2020
2020-02-01|A0118150101|90017054|12|2020
2020-02-01|A0118150101|90017056|17|2020
2020-02-01|A0118150101|90017057|10|2020
2020-02-01|A0118150101|90017058|11|2020
2020-02-01|A0118150101|90018105|8|2020
2020-02-01|A0118150101|90018106|8|2020
2020-02-01|A0118150101|90018108|11|2020
2020-02-01|A0118150101|90018109|2|2020
2020-02-01|A0118150101|90018110|4|2020
2020-02-01|A0118150101|90018112|8|2020
2020-02-01|A0118150101|90018113|6|2020
2020-02-01|A0118150101|90018114|8|2020
2020-02-01|A0118150101|90019200|1|2020
2020-02-01|A0118150101|90019201|2|2020
2020-02-01|A0118150101|90019202|1|2020
2020-02-01|A0118150101|90020097|1|2020
2020-02-01|A0118150101|90020098|1|2020
2020-02-01|A0118150101|90020100|1|2020
2020-02-01|A0118150101|90020101|1|2020
2020-02-01|A0118150101|90020102|1|2020
2020-02-01|A0118150101|90021086|12|2020
2020-02-01|A0118150101|90021088|44|2020
2020-02-01|A0118150101|90021089|11|2020
2020-02-01|A0118150101|90021090|40|2020
2020-02-01|A0118150101|90021092|50|2020
2020-02-01|A0118150101|90021093|32|2020
2020-02-01|A0118150101|90021094|39|2020
2020-02-01|A0118150101|90022072|114|2020
2020-02-01|A0118150101|90022073|79|2020
2020-02-01|A0118150101|90022074|149|2020
2020-02-01|A0118150101|90022076|27|2020
2020-02-01|A0118150101|90022077|72|2020
2020-02-01|A0118150101|90022078|79|2020
2020-02-01|A0118150101|90022080|18|2020
2020-02-01|A0118150101|90022081|28|2020
2020-02-01|A0118150101|90022082|87|2020
2020-02-01|A0118150101|90023022|40|2020
2020-02-01|A0118150101|90023024|36|2020
2020-02-01|A0118150101|90023025|54|2020
2020-02-01|A0118150101|90023026|9|2020
2020-02-01|A0118150101|90023028|42|2020
2020-02-01|A0118150101|90023029|19|2020
2020-02-01|A0118150101|90023030|55|2020
2020-02-01|A0118150101|90024184|2|2020
2020-02-01|A0118150101|90025209|1|2020
2020-02-01|A0118150101|90026205|8|2020
2020-03-01|A0118150101|70002017|3|2020
2020-03-01|A0118150101|70003181|8|2020
2020-03-01|A0118150101|70005163|3|2020
2020-03-01|A0118150101|70006157|3|2020
2020-03-01|A0118150101|70007199|27|2020
2020-03-01|A0118150101|70008169|8|2020
2020-03-01|A0118150101|70009133|2|2020
2020-03-01|A0118150101|70010047|2|2020
2020-03-01|A0118150101|70010048|6|2020
2020-03-01|A0118150101|70011193|5|2020
2020-03-01|A0118150101|70012043|2|2020
2020-03-01|A0118150101|70013125|3|2020
2020-03-01|A0118150101|70014143|4|2020
2020-03-01|A0118150101|70015151|2|2020
2020-03-01|A0118150101|70015152|4|2020
2020-03-01|A0118150101|70016177|1|2020
2020-03-01|A0118150101|70017060|3|2020
2020-03-01|A0118150101|70018115|1|2020
2020-03-01|A0118150101|70021096|12|2020
2020-03-01|A0118150101|70022084|9|2020
2020-03-01|A0118150101|70022085|19|2020
2020-03-01|A0118150101|70023031|2|2020
2020-03-01|A0118150101|70023032|15|2020
2020-03-01|A0118150101|70027208|4|2020
2020-03-01|A0118150101|80001019|11|2020
2020-03-01|A0118150101|80006155|3|2020
2020-03-01|A0118150101|80007195|44|2020
2020-03-01|A0118150101|80007196|5|2020
2020-03-01|A0118150101|90001020|1|2020
2020-03-01|A0118150101|90001021|8|2020
2020-03-01|A0118150101|90002001|17|2020
2020-03-01|A0118150101|90002003|13|2020
2020-03-01|A0118150101|90002004|6|2020
2020-03-01|A0118150101|90002005|7|2020
2020-03-01|A0118150101|90002007|15|2020
2020-03-01|A0118150101|90002008|62|2020
2020-03-01|A0118150101|90002009|8|2020
2020-03-01|A0118150101|90002011|2|2020
2020-03-01|A0118150101|90002012|17|2020
2020-03-01|A0118150101|90002013|9|2020
2020-03-01|A0118150101|90002015|16|2020
2020-03-01|A0118150101|90002016|26|2020
2020-03-01|A0118150101|90003179|2|2020
2020-03-01|A0118150101|90003180|19|2020
2020-03-01|A0118150101|90004061|1|2020
2020-03-01|A0118150101|90004064|1|2020
2020-03-01|A0118150101|90004067|4|2020
2020-03-01|A0118150101|90004068|1|2020
2020-03-01|A0118150101|90005159|3|2020
2020-03-01|A0118150101|90005160|5|2020
2020-03-01|A0118150101|90005161|4|2020
2020-03-01|A0118150101|90006153|4|2020
2020-03-01|A0118150101|90006156|4|2020
2020-03-01|A0118150101|90007197|10|2020
2020-03-01|A0118150101|90008164|2|2020
2020-03-01|A0118150101|90008165|6|2020
2020-03-01|A0118150101|90008167|3|2020
2020-03-01|A0118150101|90008168|13|2020
2020-03-01|A0118150101|90009127|2|2020
2020-03-01|A0118150101|90009128|1|2020
2020-03-01|A0118150101|90009129|2|2020
2020-03-01|A0118150101|90010044|2|2020
2020-03-01|A0118150101|90010045|1|2020
2020-03-01|A0118150101|90011185|3|2020
2020-03-01|A0118150101|90011187|2|2020
2020-03-01|A0118150101|90011188|1|2020
2020-03-01|A0118150101|90011189|3|2020
2020-03-01|A0118150101|90011191|4|2020
2020-03-01|A0118150101|90011192|4|2020
2020-03-01|A0118150101|90012033|1|2020
2020-03-01|A0118150101|90012035|3|2020
2020-03-01|A0118150101|90012036|1|2020
2020-03-01|A0118150101|90012039|2|2020
2020-03-01|A0118150101|90012040|2|2020
2020-03-01|A0118150101|90012041|4|2020
2020-03-01|A0118150101|90013116|1|2020
2020-03-01|A0118150101|90013117|3|2020
2020-03-01|A0118150101|90013119|3|2020
2020-03-01|A0118150101|90013120|1|2020
2020-03-01|A0118150101|90013121|3|2020
2020-03-01|A0118150101|90013123|1|2020
2020-03-01|A0118150101|90013124|2|2020
2020-03-01|A0118150101|90014135|2|2020
2020-03-01|A0118150101|90014136|1|2020
2020-03-01|A0118150101|90014137|1|2020
2020-03-01|A0118150101|90014139|2|2020
2020-03-01|A0118150101|90014140|2|2020
2020-03-01|A0118150101|90014141|2|2020
2020-03-01|A0118150101|90015144|1|2020
2020-03-01|A0118150101|90015145|1|2020
2020-03-01|A0118150101|90015147|2|2020
2020-03-01|A0118150101|90015148|2|2020
2020-03-01|A0118150101|90016171|1|2020
2020-03-01|A0118150101|90016172|1|2020
2020-03-01|A0118150101|90016173|1|2020
2020-03-01|A0118150101|90016175|2|2020
2020-03-01|A0118150101|90016176|1|2020
2020-03-01|A0118150101|90017049|2|2020
2020-03-01|A0118150101|90017051|2|2020
2020-03-01|A0118150101|90017052|2|2020
2020-03-01|A0118150101|90017053|2|2020
2020-03-01|A0118150101|90017055|2|2020
2020-03-01|A0118150101|90017056|2|2020
2020-03-01|A0118150101|90017057|2|2020
2020-03-01|A0118150101|90017059|6|2020
2020-03-01|A0118150101|90018105|1|2020
2020-03-01|A0118150101|90018107|1|2020
2020-03-01|A0118150101|90018108|1|2020
2020-03-01|A0118150101|90018109|1|2020
2020-03-01|A0118150101|90018113|1|2020
2020-03-01|A0118150101|90021087|4|2020
2020-03-01|A0118150101|90021088|2|2020
2020-03-01|A0118150101|90021089|2|2020
2020-03-01|A0118150101|90021091|2|2020
2020-03-01|A0118150101|90021092|4|2020
2020-03-01|A0118150101|90021093|1|2020
2020-03-01|A0118150101|90021095|8|2020
2020-03-01|A0118150101|90022071|6|2020
2020-03-01|A0118150101|90022072|11|2020
2020-03-01|A0118150101|90022073|4|2020
2020-03-01|A0118150101|90022075|9|2020
2020-03-01|A0118150101|90022076|3|2020
2020-03-01|A0118150101|90022077|3|2020
2020-03-01|A0118150101|90022079|2|2020
2020-03-01|A0118150101|90022080|7|2020
2020-03-01|A0118150101|90022081|24|2020
2020-03-01|A0118150101|90022083|25|2020
2020-03-01|A0118150101|90023023|10|2020
2020-03-01|A0118150101|90023024|4|2020
2020-03-01|A0118150101|90023025|4|2020
2020-03-01|A0118150101|90023027|3|2020
2020-03-01|A0118150101|90023028|3|2020
2020-03-01|A0118150101|90023029|4|2020
2020-03-01|A0118150101|90026205|4|2020
2020-03-01|A0118150101|90027207|2|2020
2020-04-01|A0118150101|70002018|106|2020
2020-04-01|A0118150101|70003182|38|2020
2020-04-01|A0118150101|70004070|10|2020
2020-04-01|A0118150101|70005163|13|2020
2020-04-01|A0118150101|70006158|61|2020
2020-04-01|A0118150101|70007198|7|2020
2020-04-01|A0118150101|70007199|60|2020
2020-04-01|A0118150101|70008170|32|2020
2020-04-01|A0118150101|70009134|4|2020
2020-04-01|A0118150101|70010047|3|2020
2020-04-01|A0118150101|70010048|23|2020
2020-04-01|A0118150101|70011194|26|2020
2020-04-01|A0118150101|70012042|2|2020
2020-04-01|A0118150101|70012043|36|2020
2020-04-01|A0118150101|70013126|29|2020
2020-04-01|A0118150101|70014142|1|2020
2020-04-01|A0118150101|70014143|10|2020
2020-04-01|A0118150101|70015151|3|2020
2020-04-01|A0118150101|70015152|24|2020
2020-04-01|A0118150101|70016178|12|2020
2020-04-01|A0118150101|70017060|5|2020
2020-04-01|A0118150101|70018115|6|2020
2020-04-01|A0118150101|70019204|1|2020
2020-04-01|A0118150101|70021096|34|2020
2020-04-01|A0118150101|70022084|19|2020
2020-04-01|A0118150101|70023031|8|2020
2020-04-01|A0118150101|70023032|22|2020
2020-04-01|A0118150101|70026206|18|2020
2020-04-01|A0118150101|70027208|8|2020
2020-04-01|A0118150101|80001019|11|2020
2020-04-01|A0118150101|80006154|10|2020
2020-04-01|A0118150101|80006155|12|2020
2020-04-01|A0118150101|80007195|59|2020
2020-04-01|A0118150101|80007196|49|2020
2020-04-01|A0118150101|90001020|7|2020
2020-04-01|A0118150101|90002002|25|2020
2020-04-01|A0118150101|90002003|18|2020
2020-04-01|A0118150101|90002004|15|2020
2020-04-01|A0118150101|90002006|22|2020
2020-04-01|A0118150101|90002007|4|2020
2020-04-01|A0118150101|90002008|280|2020
2020-04-01|A0118150101|90002010|50|2020
2020-04-01|A0118150101|90002011|16|2020
2020-04-01|A0118150101|90002012|22|2020
2020-04-01|A0118150101|90002014|23|2020
2020-04-01|A0118150101|90002015|17|2020
2020-04-01|A0118150101|90002016|174|2020
2020-04-01|A0118150101|90003179|5|2020
2020-04-01|A0118150101|90003180|64|2020
2020-04-01|A0118150101|90004063|1|2020
2020-04-01|A0118150101|90004064|1|2020
2020-04-01|A0118150101|90004066|1|2020
2020-04-01|A0118150101|90004067|6|2020
2020-04-01|A0118150101|90004068|2|2020
2020-04-01|A0118150101|90005159|3|2020
2020-04-01|A0118150101|90005160|4|2020
2020-04-01|A0118150101|90005162|7|2020
2020-04-01|A0118150101|90006156|66|2020
2020-04-01|A0118150101|90008164|4|2020
2020-04-01|A0118150101|90008166|2|2020
2020-04-01|A0118150101|90008167|6|2020
2020-04-01|A0118150101|90008168|41|2020
2020-04-01|A0118150101|90009127|3|2020
2020-04-01|A0118150101|90009128|2|2020
